Unnamed: 0,price,title,stars,vote,kategori_penyakit
1821,22247,Birkenstock Intensive Moisturizing Fluid Refill,0.0,0,Unknown_Normal
1822,42472,Natura Bissé Diamond Cocoon Ultimate Shield Protective Mist,3.1,25,Unknown_Normal
1823,91012,Natura Bissé Essential Shock Intense Complex Firming Serum,5.0,4,Unknown_Normal
1824,30742,Natura Bissé Diamond Cocoon Daily Cleanse,4.0,5,Unknown_Normal
1825,133484,Natura Bissé Diamond Gel Cream,4.6,8,Acne; Unknown_Normal
1826,131461,Natura Bissé Diamond Cocoon Ultra Rich Cream,4.0,2,Unknown_Normal
1827,46517,Natura Bissé Diamond Extreme Mask,4.1,22,Unknown_Normal
1828,28315,Yves Saint Laurent Pure Shots Light Up Brightening Serum Refill,4.3,12,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1829,28315,Yves Saint Laurent Pure Shots Lines Away AntiAging Serum Refill,4.9,15,Unknown_Normal
1830,119326,Nannette de Gaspé Baume Noir Face Moisturizer,4.0,1,Eczema; Psoriasis; Unknown_Normal
1831,42472,Nannette de Gaspé Youth Revealed Restorative Techstile Masque,0.0,0,Unknown_Normal
1832,16180,Nannette de Gaspé Essence Noir Facial Cloths,0.0,0,Unknown_Normal
1833,111236,Yves Saint Laurent Or Rouge AntiAging Face Oil,0.0,0,Unknown_Normal
1834,161798,Yves Saint Laurent Or Rouge AntiAging Serum,0.0,0,Unknown_Normal
1835,109214,Sulwhasoo Timetreasure Invigorating Eye Serum,5.0,1,Unknown_Normal
1836,27506,Vitruvi Calm Skin DoItYourself Face Oil Set,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
1837,45708,Oskia Retinoid Sleep Serum Level 2,5.0,1,Unknown_Normal
1838,42877,OSKIA Retinoid Sleep Serum Level 1,0.0,0,Unknown_Normal
1839,42472,Skin Regimen Tripeptide Cream AgeDefense Moisturizer,5.0,1,Eczema; Psoriasis; Unknown_Normal
1840,171911,Chantecaille Radiance Firming Essentials Set USD 502 Value,0.0,0,Unknown_Normal
1841,70787,RéVive Defensif Environment Antioxidant Booster,0.0,0,Unknown_Normal
1842,86967,Tata Harper Skincare Concentrated Brightening Essence,4.7,3,Vitiligo; Seborrh_Keratoses
1843,41259,Filorga Supreme Skin Quality Set Limited Edition,0.0,0,Infestations_Bites
1844,41259,Filorga Perfect Skin Set USD 146 Value,0.0,0,Unknown_Normal
1845,11730,StriVectin Blurfector for Eyes Lid  and  Undereye Brightening Primer,4.0,187,Vitiligo; Seborrh_Keratoses
1846,16989,Wander Beauty Glow Ahead Illuminating Face Oil,0.0,0,Unknown_Normal
1847,121349,Giorgio Armani Crema Nera Reviving Volcanic Mask,5.0,3,Unknown_Normal
1848,11326,ARCONA Cranberry Mist,3.2,5,Unknown_Normal
1849,11730,GLAMGLOW GENTLEBUBBLE Daily Conditioning Cleanse,3.7,3,Eczema; Unknown_Normal
1850,28315,Aesop São Paulo City Kit,4.6,9,Unknown_Normal
1851,60674,Nurse Jamie Miracle Base Beauty Oil,0.0,0,Unknown_Normal
1852,133484,Yves Saint Laurent Or Rouge Crème Riche Refill,0.0,0,Unknown_Normal
1853,133484,Yves Saint Laurent Or Rouge Crème Fine Refill,5.0,1,Unknown_Normal
1854,13753,Wander Beauty Purifying and Brightening Peel Off Mask,4.5,2,Vitiligo; Seborrh_Keratoses
1855,216405,Dior LOr de Vie Le Sérum Refill,0.0,0,Unknown_Normal
1856,254832,Dior LOr de Vie Le Sérum,0.0,0,Unknown_Normal
1857,24270,Darphin Lumière Essentielle Instant Purifying  and  Illuminating Mask,3.7,3,Unknown_Normal
1858,8090,boscia Tsubaki Jelly Ball Cleanser,0.0,0,Acne
1859,68764,Kat Burki Advanced AntiAging Goji Essence,4.0,1,Unknown_Normal
1860,34382,Trish McEvoy 4Pack Instant Solutions Dry Sheet Mask USD 116 Value,4.3,6,Unknown_Normal
1861,11933,Guerlain Pore Minimizer,3.0,2,Unknown_Normal
1862,101124,3LAB M Eye Brightening Cream,0.0,0,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1863,6472,Starskin The Diamond Mask VIP Illuminating Luxury BioCellulose Second Skin Face Mask,5.0,1,Unknown_Normal
1864,23461,Peter Thomas Roth Hungarian Thermal Water MineralRich Moisturizer,4.7,42,Eczema; Psoriasis
1865,29933,Darphin Intral Redness Relief Recovery Cream,4.9,23,Rosacea; Bullous; Unknown_Normal
1866,72809,Sulwhasoo Concentrated Ginseng Renewing Eye Cream,4.5,36,Actinic_Keratosis; Unknown_Normal
1867,30337,Derm Institute Cellular Rejuvenating Cleanser  and  Muslin Cloth,0.0,0,Acne; Sun_Sunlight_Damage
1868,50562,Chantecaille AntiPollution Finishing Essence,4.0,1,Unknown_Normal
1869,41259,Filorga NCTFIntensive Supreme Regenerating Serum,0.0,0,Unknown_Normal
1870,29124,Tata Harper Skincare Clarifying Mask,4.1,15,Unknown_Normal
1871,38427,EVE LOM Time Retreat Radiance Boost Treatment Serum,4.6,9,Acne; Unknown_Normal
1872,36405,Rodial Dragons Blood Hyaluronic Velvet Cream,4.8,19,Unknown_Normal
1873,125394,Yves Saint Laurent Or Rouge Fluide,4.0,1,Unknown_Normal
1874,402474,111SKIN Celestial Black Diamond Cream,3.0,4,Unknown_Normal
1875,29528,Fresh Peony Brightening Moisture Face Cream,4.4,22,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1876,18607,Saturday Skin Wide Awake Brightening Eye Cream,4.7,39,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1877,12135,Saturday Skin Spotlight Set of 5 Brightening Masks,4.5,13,Acne; Vitiligo; Seborrh_Keratoses
1878,16989,Odacité Aloe  Immortelle Hydra Repair Treatment Mist,3.0,3,Acne
1879,29933,Murad Environmental Shield City Skin Overnight Detox Moisturizer,5.0,2,Eczema; Psoriasis
1880,38427,StriVectinTL Tightening  and  Sculpting Face Cream,4.5,220,Unknown_Normal
1881,55011,Elemis Dynamic Resurfacing Serum,4.2,32,Unknown_Normal
1882,283147,3LAB AntiAging Face Cream,0.0,0,Unknown_Normal
1883,60674,EVE LOM White Advanced Brightening Serum,4.3,11,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1884,74832,RéVive Masque de Volûme Sculpting and Firming Mask,4.3,8,Unknown_Normal
1885,12944,Peter Thomas Roth AcneClear Invisible Dots Blemish Treatment,4.5,28,Acne
1886,28315,Thalgo MCeutic Intensive Peel,4.0,1,Unknown_Normal
1887,19416,Odacité Ba  S BaobabSarsaparilla Eye Contour Serum Concentrate,4.6,10,Unknown_Normal
1888,15775,Odacité Ca  C CamelinaChamomile Sensitive Skin Serum Concentrate,0.0,0,Rosacea; Vasculitis; Unknown_Normal
1889,36405,SPACENKapothecary Kat Burki KB5 Eye Recovery Masks,4.2,17,Bullous
1890,15775,CAUDALÍE Moisturizing Mask,4.3,4,Unknown_Normal
1891,169888,Omorovicza Blue Diamond Concentrate,4.3,6,Unknown_Normal
1892,161394,Omorovicza Blue Diamond Super Cream,4.7,6,Unknown_Normal
1893,202248,3LAB Super Eye Treatment Serum,0.0,0,Acne; Unknown_Normal
1894,155731,RéVive Intensité Crème Lustre Night Firming Moisture Repair Cream,3.7,3,Unknown_Normal
1895,127416,Omorovicza Gold Rescue Cream,3.9,39,Unknown_Normal
1896,22652,REN Radiance Perfection Serum,3.5,21,Unknown_Normal
1897,19820,CAUDALÍE Vinosource SOS Thirst Quenching Serum,4.3,250,Unknown_Normal
1898,26292,3LAB Perfect Cleansing Gel,5.0,1,Acne
1899,74832,3LAB HydratingVita Cream,4.6,7,Eczema; Unknown_Normal
1900,21034,ARCONA The Solution Treatment,4.6,16,Acne
1901,31753,Elemis ProCollagen Marine Mask,4.3,20,Unknown_Normal
1902,8899,Mario Badescu Caviar Night Cream,4.6,42,Unknown_Normal
1903,7281,Mario Badescu Rolling Cream Peel with AHA,4.5,13,Actinic_Keratosis; Unknown_Normal
1904,88989,3LAB The Perfect Cream,3.8,4,Unknown_Normal
1905,10112,Mario Badescu Honey Moisturizer,4.3,20,Eczema; Psoriasis
1906,16180,PMD Recovery Collagen Infusing Facial Mask,5.0,3,Bullous
1907,25079,Fresh Crème Ancienne Ultimate Nourishing Honey Mask,4.3,27,Unknown_Normal
1908,8090,PMD Blue Sensitive Replacement Discs,5.0,2,Rosacea
1909,28315,3LAB Perfect Cleansing Foam,4.9,12,Unknown_Normal
1910,42472,Elemis Cellular Recovery Skin Bliss Capsules,4.6,122,Bullous
1911,72405,PMD Pro Clean Jade Facial Cleansing Device,0.0,0,Unknown_Normal
1912,86967,Dr Barbara Sturm Clarifying Face Cream,3.7,6,Unknown_Normal
1913,24270,Wander Beauty Destination Glow Set USD 128 Value,0.0,0,Unknown_Normal
1914,16180,Murad Refreshing Cleanser,3.0,1,Acne
1915,15371,bareMinerals Skinlongevity Vital Power Moisturizer SPF 30,2.8,66,Eczema; Psoriasis; Sun_Sunlight_Damage
1916,45708,Darphin Ideal Resource Perfecting Smoothing Serum,4.5,4,Unknown_Normal
1917,8090,Mario Badescu Glycolic Eye Cream,4.1,39,Actinic_Keratosis; Unknown_Normal
1918,14562,Lancôme Pure Empreinte Masque Purifying Mineral Mask,4.9,84,Unknown_Normal
1919,16180,Normalife Soft Moisturizer,0.0,0,Eczema; Psoriasis; Unknown_Normal
1920,26292,True Botanicals Resurfacing Moisture Mask,5.0,1,Unknown_Normal
1921,42877,MZ Skin AntiPollution Illuminating Eye Mask,0.0,0,Unknown_Normal
1922,52584,MZ Skin VitaminInfused Facial Treatment Mask,0.0,0,Acne
1923,157753,MZ Skin Brighten  and  Perfect 10 Vitamin C Corrective Serum,0.0,0,Vitiligo; Unknown_Normal
1924,30337,Peter Thomas Roth Peptide 21 Wrinkle Resist Eye Cream,0.0,0,Unknown_Normal
1925,27506,Peter Thomas Roth Water Drench Hyaluronic Glow Serum,0.0,0,Unknown_Normal
1926,58652,BYNACHT Overnight Opulence Face Oil,0.0,0,Unknown_Normal
1927,66742,BYNACHT Moonlit Meadows Moisturizer,0.0,0,Eczema; Psoriasis
1928,60674,BYNACHT Luminary Genius Eye Cream,0.0,0,Unknown_Normal
1929,36405,BYNACHT Perfect Nact White Noise Balm,0.0,0,Unknown_Normal
1930,22652,GLAMGLOW SUPERWATERGEL TripleAcid OilFree Moisturizer,0.0,0,Acne; Eczema; Psoriasis
1931,27910,CAUDALÍE ResveratrolLift Firming Night Cream,0.0,0,Unknown_Normal
1932,6876,Midnight Paloma Dry Facial Brush,0.0,0,Unknown_Normal
1933,84940,BIOEFFECT Power Duo Skincare Set,0.0,0,Unknown_Normal
1934,6472,BIOEFFECT Imprinting Hydrogel Mask,0.0,0,Acne
1935,58649,Bioeffect EGF Day Serum,0.0,0,Unknown_Normal
1936,30336,Omorovicza Mini Mud Set USD 102 Value,0.0,0,Unknown_Normal
1937,8085,FOREO Cannabis Seed Oil UFO Activated Smart Mask,2.5,2,Unknown_Normal
1938,59458,Epara Balancing Face Oil,0.0,0,Unknown_Normal
1939,12134,Saturday Skin Pore Clarifying Toner,0.0,0,Vitiligo
1940,23459,IT Cosmetics Bye Bye Lines Serum,4.4,395,Unknown_Normal
1941,6067,Huron Face Lotion,0.0,0,Unknown_Normal
1942,13752,boscia Cactus Water PeelOff Mask,1.0,1,Unknown_Normal
1943,50559,RéVive Glow Elixir Hydrating Radiance Oil,5.0,1,Eczema
1944,54604,111SKIN Y Theorem Bio Cellulose Face Mask,5.0,1,Unknown_Normal
1945,16988,COOLA Suncare Full Spectrum 360º Mineral Sun Silk Moisturizer SPF 30,4.2,80,Eczema; Psoriasis; Sun_Sunlight_Damage
1946,3843,Supergoop Play Açai Lip Balm SPF 30,3.0,5,Sun_Sunlight_Damage
1947,3034,St Tropez Dual Sided Luxe Tan Applicator Mitt,4.6,11,Unknown_Normal
1948,23864,StriVectin ReQuench Water Cream,4.6,158,Unknown_Normal
1949,22651,Birkenstock Intensive Moisturizing Rich Cream Refill,0.0,0,Unknown_Normal
1950,7281,Birkenstock Moisturizing Lip Balm,4.0,1,Unknown_Normal
1951,23864,Vitruvi Glowy Skin DoItYourself Face Oil Set,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
1952,42874,OSKIA Get Up  and  Glow Radiance  and  Energy Booster,3.0,1,Unknown_Normal
1953,42874,OSKIA Adaptive Tan TriPhase SelfTanning Drops,0.0,0,Unknown_Normal
1954,8898,bareMinerals Poreless Clay Cleanser,3.8,19,Acne
1955,19819,StriVectin Hyperlift Eye Instant Eye Fix Tightening Treatment,3.9,143,Acne
1956,58649,Dr Barbara Sturm Clarifying Mask,5.0,4,Unknown_Normal
1957,19415,Wander Beauty Fast Lane Instant Facial Mask,0.0,0,Unknown_Normal
1958,15370,boscia Indigo Eye Cream,3.4,5,Unknown_Normal
1959,31549,Murad HydroDynamic Quenching Essence,5.0,2,Unknown_Normal
1960,23459,Murad Perfecting Day Cream Broad Spectrum SPF 30 PA,0.0,0,Sun_Sunlight_Damage; Lupus; Unknown_Normal
1961,5663,Mario Badescu Witch Hazel  and  Lavender Toner,3.8,6,Vitiligo; Tinea; Candidiasis
1962,12943,Briogeo B Well Organic  Australian 100 Tea Tree Oil,4.6,22,Unknown_Normal
1963,32358,RODIN olio lusso Geranium  and  Orange Blossom Luxury Face Oil Stick,0.0,0,Unknown_Normal
1964,27909,Perricone MD Chlorophyll Detox Mask,0.0,0,Unknown_Normal
1965,19415,Wander Beauty Glow Ahead Face Oil,4.6,10,Unknown_Normal
1966,15370,boscia Enlivening AminoAG Eye Treatment Gel Cream,3.0,2,Acne; Unknown_Normal
1967,10112,Derm Institute Cellular Rejuvenating Eye Contour Masque,5.0,3,Sun_Sunlight_Damage
1968,56626,CAUDALÍE Premier Cru The Cream,4.4,87,Unknown_Normal
1969,21033,Peter Thomas Roth Water Drench Hyaluronic MicroBubbling Cloud Mask,5.0,8,Unknown_Normal
1970,4449,Starskin Silkmud Pink French Clay Purifying Liftaway Mud Face Mask,0.0,0,Unknown_Normal
1971,38021,Darphin Ideal Resource Light ReBirth Overnight Cream,4.9,14,Unknown_Normal
1972,26695,Fresh Lotus Youth Preserve Rescue Mask,4.8,122,Unknown_Normal
1973,57840,Shiffa Tamanu Moisturizing Cream,0.0,0,Unknown_Normal
1974,15370,Kopari Coconut Face Cream,4.6,5,Unknown_Normal
1975,14157,BeautyBio The Balance pH Balancing Cleanser,4.8,41,Acne
1976,8089,Youth to the People Age Prevention Superfood Mini Duo,4.5,11,Unknown_Normal
1977,22246,Peter Thomas Roth Retinol Fusion Eye Cream,4.1,22,Actinic_Keratosis; Unknown_Normal
1978,24268,Sulwhasoo First Care Activating Sheet Mask,4.6,10,Unknown_Normal
1979,40447,Kat Burki PH  Enzyme Essence,4.7,13,Unknown_Normal
1980,16988,Odacité Mint  Green Tea HydraPurifying Treatment Mist,5.0,7,Acne
1981,16988,bareMinerals Blemish Remedy Acne Clearing Treatment Serum,3.9,31,Acne; Unknown_Normal
1982,4854,MakeUp Eraser The Original Mini MakeUp Eraser,4.5,15,Unknown_Normal
1983,38425,StriVectinTL Advanced Light Tightening Neck Cream,4.5,136,Unknown_Normal
1984,12134,patchology Hydrate FlashMasque Facial Sheets,4.6,5,Unknown_Normal
1985,39638,Erno Laszlo HydraTherapy Refresh Infusion Hydrating Serum,4.7,102,Eczema; Unknown_Normal
1986,35189,ARCONA Problem Skin Starter Kit USD 104 Value,4.4,18,Unknown_Normal
1987,13348,Fresh Lotus Youth Preserve Radiance Lotion,4.7,37,Unknown_Normal
1988,48132,StriVectinAR Advanced Retinol Concentrated Serum,4.5,116,Actinic_Keratosis; Unknown_Normal
1989,36403,Kate Somerville Age Arrest Wrinkle Cream,4.6,33,Unknown_Normal
1990,6067,Mario Badescu Alpha Grapefruit Cleansing Lotion,4.5,4,Unknown_Normal
1991,64716,3LAB Perfect C Treatment Serum,4.9,8,Acne; Unknown_Normal
1992,14157,Mario Badescu Glycolic Skin Renewal Complex Cream,3.9,8,Actinic_Keratosis; Unknown_Normal
1993,6067,Mario Badescu Strawberry Face Scrub,4.2,17,Unknown_Normal
1994,6067,Mario Badescu Special Cleansing Lotion C,4.5,22,Unknown_Normal
1995,4854,Mario Badescu Orange Cleansing Soap,4.3,12,Unknown_Normal
1996,7281,Mario Badescu Ceramide Herbal Eye Cream,3.8,22,Bullous; Unknown_Normal
1997,6067,Mario Badescu Seaweed Cleansing Lotion,4.6,36,Unknown_Normal
1998,12134,Mario Badescu Herbal Hydrating Serum,4.8,11,Eczema; Unknown_Normal
1999,6067,Mario Badescu Cucumber Cleansing Lotion,4.8,41,Unknown_Normal
2000,48537,3LAB Perfect C Eye Treatment Cream,4.2,5,Acne; Unknown_Normal
2001,20224,Normalife Smooth Exfoliating Cleanser,0.0,0,Acne; Seborrh_Keratoses; Unknown_Normal
2002,42874,MZ Skin HydraBright Golden Eye Treatment Mask,0.0,0,Acne
2003,129432,MZ Skin Rest  and  Revive Restorative Placenta  and  Stem Cell Night Serum,0.0,0,Unknown_Normal
2004,133072,MZ Skin Lift  and  Lustre Golden Elixir Antioxidant Serum,0.0,0,Unknown_Normal
2005,52582,MZ Skin AntiPollution Hydrating Face Mask,0.0,0,Eczema; Unknown_Normal
2006,8089,Popmask Calm Eye Mask,0.0,0,Unknown_Normal
2007,8089,Popmask Jetsetter Warming Eye Mask,0.0,0,Unknown_Normal
2008,8089,Popmask Sleepover Warming Eye Mask,0.0,0,Unknown_Normal
2009,86962,BYNACHT Iconic Reborn Radiant Serum Limited Edition,0.0,0,Infestations_Bites; Unknown_Normal
2010,36403,BYNACHT Heavy Jet Lag Balm,0.0,0,Unknown_Normal
2011,22246,Elemis Superfood Night Cream,0.0,0,Unknown_Normal
2012,117297,Bioeffect 30 Day Treatment Intensive AntiAging Serum,5.0,1,Acne; Unknown_Normal
2013,38425,BIOEFFECT EGF Eye Mask Treatment,0.0,0,Acne
2014,93029,Bioeffect EGF  2A Daily Duo TwoStep Serum,0.0,0,Unknown_Normal
2015,117297,BIOEFFECT Total Rejuvenation Skin Care Set USD 340 Value,0.0,0,Sun_Sunlight_Damage
2016,56626,Kat Burki Vital Hydration Blast Face Mask,0.0,0,Unknown_Normal
2017,22651,Epara Cleansing Lotion,0.0,0,Unknown_Normal
2018,7281,Kopari Frosty Kiss Lip Glossy Set USD 26 Value,5.0,1,Unknown_Normal
2019,11730,Fresh Lip Care Set,5.0,5,Unknown_Normal
2020,7685,Indie Lee Overnight Banish Gel,0.0,0,Acne
2021,19819,SALT BY HENDRIX Stardust Tonic Facial Serum,0.0,0,Unknown_Normal
2022,6067,Anastasia Beverly Hills Mini Dewy Hydrating Setting Spray,4.6,12,Eczema
2023,16179,boscia Peptide Trio Eye Cream,0.0,0,Unknown_Normal
2024,21842,Birkenstock Intensive Moisturizing Cream Refill,0.0,0,Unknown_Normal
2025,50559,Natura Bissé NB Ceutical SOS Instant Rescue Serum,0.0,0,Unknown_Normal
2026,19415,StriVectin Supergreens Soother Cooling Gel Mask,4.6,128,Acne
2027,24268,Sulwhasoo Timetreasure Extra Creamy Cleansing Foam,4.3,7,Unknown_Normal
2028,33167,OSKIA Micro Exfoliating Balm,0.0,0,Seborrh_Keratoses
2029,26291,Peter Thomas Roth Green Releaf Therapeutic Sleep Cream,0.0,0,Unknown_Normal
2030,16179,Wander Beauty Layover Hydrating Ampoule,5.0,1,Eczema
2031,9707,boscia Rosewater Mist with Witch Hazel,0.0,0,Tinea; Candidiasis
2032,27504,Elemis ProCollagen Rose HydroMist,4.5,119,Unknown_Normal
2033,15774,bareMinerals Complexion Rescue Defense SPF 30,4.1,179,Sun_Sunlight_Damage
2034,11730,StriVectin Comforting Cream Cleanser,4.7,52,Acne; Unknown_Normal
2035,50559,Skin Design London Volume Shape Up Serum,0.0,0,Unknown_Normal
2036,6067,boscia Konjac Cleansing Sponge,4.0,3,Unknown_Normal
2037,29122,Hermès Eau de Citron Noir Moisturising Face and Body Balm,0.0,0,Unknown_Normal
2038,4045,COOLA Suncare Liplux Peppermint Vanilla SPF 30,5.0,1,Sun_Sunlight_Damage
2039,50559,RéVive Le Polish MicroSurfacing Treatment,5.0,2,Acne
2040,66738,SPACENKapothecary Kat Burki RetinC Treatment Complex,4.2,20,Acne
2041,36403,Kat Burki Super Nutrient Elixir,0.0,0,Unknown_Normal
2042,14157,CAUDALÍE Gentle Buffing Cream,3.7,23,Eczema; Unknown_Normal
2043,26291,Kat Burki Vitamin C Nourishing Cleansing Balm,4.5,15,Unknown_Normal
2044,6472,RMS Beauty Ultimate Makeup Remover Wipes,4.1,9,Unknown_Normal
2045,36403,Rodial Pink Diamond Instant Lifting Face Mask,4.2,18,Unknown_Normal
2046,21842,Kate Somerville EradiKate Mask FoamActivated Acne Treatment,4.7,15,Acne
2047,76446,Omorovicza Gold Hydralifting Mask,3.9,31,Unknown_Normal
2048,105163,Omorovicza Gold Night Drops,4.4,48,Unknown_Normal
2049,93029,Omorovicza Intensive HydraLifting Cream,4.9,7,Unknown_Normal
2050,58649,Omorovicza Balancing Moisturizer,4.1,104,Eczema; Psoriasis
2051,7281,Mario Badescu Cucumber Tonic Mask,4.5,11,Unknown_Normal
2052,8089,Mario Badescu Kera Moisturizer,4.7,12,Eczema; Psoriasis
2053,31751,Elemis Dynamic Resurfacing Gel Mask,4.8,63,Acne
2054,14157,CAUDALÍE Moisturizing Cream,4.4,17,Unknown_Normal
2055,29931,Guerlain Super Aqua Mattifying Gel,0.0,0,Acne
2056,19415,Lilah B Aglow Face Mist,5.0,3,Unknown_Normal
2057,7281,Erno Laszlo Exfoliate  and  Detox Hydrogel Mask,4.7,42,Acne
2058,26291,Murad EssentialC Day Moisture Broad Spectrum SPF 30 PA,4.8,17,Sun_Sunlight_Damage; Lupus
2059,23459,REN Clean Skincare Glycol Lactic Radiance Renewal Mask,4.4,254,Unknown_Normal
2060,606711,RéVive Peau Magnifique Youth Recruit Renewal System,3.0,2,Unknown_Normal
2061,50559,RéVive Acne Reparatif,4.5,8,Acne
2062,78872,RéVive Moisturizing Renewal Cream,4.5,111,Unknown_Normal
2063,86962,RéVive Sensitif OilFree Lotion SPF 15,5.0,3,Sun_Sunlight_Damage; Unknown_Normal
2064,129432,3LAB M Ultimate Lift Cream,4.4,10,Unknown_Normal
2065,36403,3LAB Perfect Balancing Toner,5.0,3,Vitiligo
2066,28313,3LAB Perfect Cleansing Scrub,3.5,2,Unknown_Normal
2067,23459,CAUDALÍE ResveratrolLift Lightweight Firming Cashmere Cream,0.0,0,Unknown_Normal
2068,21033,Birkenstock Moisturizing Eye Contour Balm Refill,0.0,0,Unknown_Normal
2069,182013,Tata Harper Skincare Elixir Vitae Serum,4.7,7,Unknown_Normal
2070,436832,Guerlain Orchidée Impériale Trilogy Set USD 1205 Value,0.0,0,Unknown_Normal
2071,8898,Acqua di Parma Chinotto di Liguria Lip Balm,0.0,0,Unknown_Normal
2072,10112,RMS Beauty Lip and Skin Balm,3.8,4,Unknown_Normal
2073,8089,MakeUp Eraser The Original MakeUp Eraser,4.1,55,Unknown_Normal
2074,53391,Erno Laszlo Hydraphel Intensive Night Cream,4.8,71,Unknown_Normal
2075,7281,Mario Badescu Azulene Calming Mask,4.7,10,Rosacea; Bullous; Vasculitis
2076,7281,Mario Badescu Ceramide Eye Gel,3.7,18,Acne; Bullous
2077,8090,PMD Red Coarse Replacement Discs,4.9,16,Unknown_Normal
2078,15371,True Botanicals Nourishing Lotion,0.0,0,Unknown_Normal
2079,30337,True Botanicals Moisture Lock Overnight Mask,0.0,0,Unknown_Normal
2080,19416,True Botanicals Clear Nutrient Toner,0.0,0,Vitiligo
2081,60270,MZ Skin Depuff  and  Define Contouring Eye Rescue,0.0,0,Unknown_Normal
2082,148855,MZ Skin Instant Radiance Facial Kit,0.0,0,Unknown_Normal
2083,165843,MZ Skin Replenish  and  Restore Placenta  and  Stem Cell Night Recovery Mask,0.0,0,Bullous
2084,26292,BYNACHT Clean Sheets Cleansing Gel,0.0,0,Acne
2085,62697,BYNACHT Summer Skin Radiance Set,0.0,0,Unknown_Normal
2086,72809,BYNACHT Illuminating Super C Serum,0.0,0,Unknown_Normal
2087,26292,BYNACHT Liquid Lullaby Soothing Toner,0.0,0,Eczema; Psoriasis; Rosacea; Vitiligo; Bullous
2088,17798,boscia Berry Blend Smoothing Facial Mask,0.0,0,Unknown_Normal
2089,15775,CAUDALÍE Vinopure Skin Perfecting Mattifying Fluid,3.8,50,Unknown_Normal
2090,6067,Cowshed Baby Buttery Bottom Balm,0.0,0,Unknown_Normal
2091,13753,elizabethW Butterfly Print Silk Sleep Mask,0.0,0,Unknown_Normal
2092,13753,elizabethW Silk Sleep Mask,0.0,0,Unknown_Normal
2093,47731,OSKIA Isotonic HydraSerum,0.0,0,Unknown_Normal
2094,28315,BIOEFFECT Micellar Cleansing Water,0.0,0,Unknown_Normal
2095,20225,BIOEFFECT Volcanic Exfoliator,0.0,0,Unknown_Normal
2096,200226,Bioeffect x Shoplifter EGF Serum Limited Edition,0.0,0,Infestations_Bites; Unknown_Normal
